frame_index,system_relative_time,utc_timestamp,content_width,content_height
426,1294963496428,2026-04-22T04:17:13.410,1920,1080
427,1294964496420,2026-04-22T04:17:13.510,1920,1080
428,1294965496416,2026-04-22T04:17:13.610,1920,1080
429,1294966496416,2026-04-22T04:17:13.710,1920,1080
430,1294967496413,2026-04-22T04:17:13.810,1920,1080
431,1294968496400,2026-04-22T04:17:13.910,1920,1080
432,1294969496397,2026-04-22T04:17:14.010,1920,1080
433,1294970496383,2026-04-22T04:17:14.110,1920,1080
434,1294971496382,2026-04-22T04:17:14.210,1920,1080
435,1294972496377,2026-04-22T04:17:14.310,1920,1080
436,1294973496374,2026-04-22T04:17:14.410,1920,1080
437,1294974496372,2026-04-22T04:17:14.510,1920,1080
438,1294975496352,2026-04-22T04:17:14.610,1920,1080
439,1294976496343,2026-04-22T04:17:14.710,1920,1080
440,1294977496343,2026-04-22T04:17:14.810,1920,1080
441,1294978496348,2026-04-22T04:17:14.910,1920,1080
442,1294979496338,2026-04-22T04:17:15.010,1920,1080
443,1294980496330,2026-04-22T04:17:15.110,1920,1080
444,1294981496321,2026-04-22T04:17:15.210,1920,1080
445,1294982496293,2026-04-22T04:17:15.310,1920,1080
446,1294983496278,2026-04-22T04:17:15.410,1920,1080
447,1294984496256,2026-04-22T04:17:15.510,1920,1080
448,1294985496239,2026-04-22T04:17:15.610,1920,1080
449,1294986496224,2026-04-22T04:17:15.710,1920,1080
450,1294987496208,2026-04-22T04:17:15.810,1920,1080
451,1294988496178,2026-04-22T04:17:15.910,1920,1080
452,1294989496144,2026-04-22T04:17:16.010,1920,1080
453,1294990496128,2026-04-22T04:17:16.110,1920,1080
454,1294991496101,2026-04-22T04:17:16.210,1920,1080
455,1294992496099,2026-04-22T04:17:16.310,1920,1080
456,1294993496092,2026-04-22T04:17:16.410,1920,1080
457,1294994496072,2026-04-22T04:17:16.510,1920,1080
458,1294995496044,2026-04-22T04:17:16.610,1920,1080
459,1294996496043,2026-04-22T04:17:16.710,1920,1080
460,1294997496024,2026-04-22T04:17:16.810,1920,1080
461,1294998496003,2026-04-22T04:17:16.910,1920,1080
462,1294999495998,2026-04-22T04:17:17.010,1920,1080
463,1295000495988,2026-04-22T04:17:17.110,1920,1080
464,1295001495985,2026-04-22T04:17:17.210,1920,1080
465,1295002495989,2026-04-22T04:17:17.310,1920,1080
466,1295003495977,2026-04-22T04:17:17.410,1920,1080
467,1295004495958,2026-04-22T04:17:17.510,1920,1080
468,1295005495953,2026-04-22T04:17:17.610,1920,1080
469,1295006495937,2026-04-22T04:17:17.710,1920,1080
470,1295007495925,2026-04-22T04:17:17.810,1920,1080
471,1295008495921,2026-04-22T04:17:17.910,1920,1080
472,1295009495913,2026-04-22T04:17:18.010,1920,1080
473,1295010495885,2026-04-22T04:17:18.110,1920,1080
474,1295011495871,2026-04-22T04:17:18.210,1920,1080
475,1295012495854,2026-04-22T04:17:18.310,1920,1080
476,1295013495850,2026-04-22T04:17:18.410,1920,1080
477,1295014495837,2026-04-22T04:17:18.510,1920,1080
478,1295015495830,2026-04-22T04:17:18.610,1920,1080
479,1295016495824,2026-04-22T04:17:18.710,1920,1080
480,1295017495800,2026-04-22T04:17:18.810,1920,1080
481,1295018495783,2026-04-22T04:17:18.910,1920,1080
482,1295019495763,2026-04-22T04:17:19.010,1920,1080
483,1295020495751,2026-04-22T04:17:19.110,1920,1080
484,1295021495728,2026-04-22T04:17:19.210,1920,1080
485,1295022495699,2026-04-22T04:17:19.310,1920,1080
486,1295023495685,2026-04-22T04:17:19.410,1920,1080
487,1295024495668,2026-04-22T04:17:19.510,1920,1080
488,1295025495655,2026-04-22T04:17:19.610,1920,1080
489,1295026495649,2026-04-22T04:17:19.710,1920,1080
490,1295027495637,2026-04-22T04:17:19.810,1920,1080
491,1295028495631,2026-04-22T04:17:19.910,1920,1080
492,1295029495620,2026-04-22T04:17:20.010,1920,1080
493,1295030495606,2026-04-22T04:17:20.110,1920,1080
494,1295031495588,2026-04-22T04:17:20.210,1920,1080
495,1295032495575,2026-04-22T04:17:20.310,1920,1080
496,1295033495555,2026-04-22T04:17:20.410,1920,1080
497,1295034495529,2026-04-22T04:17:20.510,1920,1080
498,1295035495514,2026-04-22T04:17:20.610,1920,1080
499,1295036495499,2026-04-22T04:17:20.710,1920,1080
500,1295037495478,2026-04-22T04:17:20.810,1920,1080
501,1295038495473,2026-04-22T04:17:20.910,1920,1080
502,1295039495451,2026-04-22T04:17:21.010,1920,1080
503,1295040495424,2026-04-22T04:17:21.110,1920,1080
504,1295041495409,2026-04-22T04:17:21.210,1920,1080
505,1295042495401,2026-04-22T04:17:21.310,1920,1080
506,1295043495390,2026-04-22T04:17:21.410,1920,1080
507,1295044495377,2026-04-22T04:17:21.510,1920,1080
508,1295045495366,2026-04-22T04:17:21.610,1920,1080
509,1295046495357,2026-04-22T04:17:21.710,1920,1080
510,1295047495339,2026-04-22T04:17:21.810,1920,1080
511,1295048495334,2026-04-22T04:17:21.910,1920,1080
512,1295049495316,2026-04-22T04:17:22.010,1920,1080
513,1295050495309,2026-04-22T04:17:22.110,1920,1080
514,1295051495298,2026-04-22T04:17:22.210,1920,1080
515,1295052495298,2026-04-22T04:17:22.310,1920,1080
516,1295053495289,2026-04-22T04:17:22.410,1920,1080
517,1295054495281,2026-04-22T04:17:22.510,1920,1080
518,1295055495272,2026-04-22T04:17:22.610,1920,1080
519,1295056495254,2026-04-22T04:17:22.710,1920,1080
520,1295057495236,2026-04-22T04:17:22.810,1920,1080
521,1295058495233,2026-04-22T04:17:22.910,1920,1080
522,1295059495219,2026-04-22T04:17:23.010,1920,1080
523,1295060495217,2026-04-22T04:17:23.110,1920,1080
524,1295061495210,2026-04-22T04:17:23.210,1920,1080
525,1295062495198,2026-04-22T04:17:23.310,1920,1080
526,1295063495178,2026-04-22T04:17:23.410,1920,1080
527,1295064495148,2026-04-22T04:17:23.510,1920,1080
528,1295065495140,2026-04-22T04:17:23.610,1920,1080
529,1295066495123,2026-04-22T04:17:23.710,1920,1080
530,1295067661772,2026-04-22T04:17:23.826,1920,1080
531,1295068495098,2026-04-22T04:17:23.910,1920,1080
532,1295069495087,2026-04-22T04:17:24.010,1920,1080
533,1295070495076,2026-04-22T04:17:24.110,1920,1080
534,1295071495071,2026-04-22T04:17:24.210,1920,1080
535,1295072495062,2026-04-22T04:17:24.310,1920,1080
536,1295073495047,2026-04-22T04:17:24.410,1920,1080
537,1295074495040,2026-04-22T04:17:24.510,1920,1080
538,1295075495033,2026-04-22T04:17:24.610,1920,1080
539,1295076495011,2026-04-22T04:17:24.710,1920,1080
540,1295077494997,2026-04-22T04:17:24.810,1920,1080
541,1295078494980,2026-04-22T04:17:24.910,1920,1080
542,1295079494962,2026-04-22T04:17:25.010,1920,1080
543,1295080494954,2026-04-22T04:17:25.110,1920,1080
544,1295081494945,2026-04-22T04:17:25.210,1920,1080
545,1295082494924,2026-04-22T04:17:25.310,1920,1080
546,1295083494906,2026-04-22T04:17:25.410,1920,1080
547,1295084494894,2026-04-22T04:17:25.510,1920,1080
548,1295085494888,2026-04-22T04:17:25.610,1920,1080
549,1295086494875,2026-04-22T04:17:25.710,1920,1080
550,1295087494856,2026-04-22T04:17:25.810,1920,1080
551,1295088494839,2026-04-22T04:17:25.910,1920,1080
552,1295089494814,2026-04-22T04:17:26.010,1920,1080
553,1295090494801,2026-04-22T04:17:26.110,1920,1080
554,1295091494779,2026-04-22T04:17:26.210,1920,1080
555,1295092661415,2026-04-22T04:17:26.326,1920,1080
556,1295093494733,2026-04-22T04:17:26.410,1920,1080
557,1295094494727,2026-04-22T04:17:26.510,1920,1080
558,1295095494726,2026-04-22T04:17:26.610,1920,1080
559,1295096494715,2026-04-22T04:17:26.710,1920,1080
560,1295097494706,2026-04-22T04:17:26.810,1920,1080
561,1295098494693,2026-04-22T04:17:26.910,1920,1080
562,1295099494662,2026-04-22T04:17:27.010,1920,1080
563,1295100494632,2026-04-22T04:17:27.110,1920,1080
564,1295101494606,2026-04-22T04:17:27.210,1920,1080
565,1295102494579,2026-04-22T04:17:27.310,1920,1080
566,1295103494555,2026-04-22T04:17:27.410,1920,1080
567,1295104494535,2026-04-22T04:17:27.510,1920,1080
568,1295105494512,2026-04-22T04:17:27.610,1920,1080
569,1295106494485,2026-04-22T04:17:27.710,1920,1080
570,1295107494460,2026-04-22T04:17:27.810,1920,1080
571,1295108494436,2026-04-22T04:17:27.910,1920,1080
572,1295109494435,2026-04-22T04:17:28.010,1920,1080
573,1295110494436,2026-04-22T04:17:28.110,1920,1080
574,1295111494450,2026-04-22T04:17:28.210,1920,1080
575,1295112494452,2026-04-22T04:17:28.310,1920,1080
576,1295113494454,2026-04-22T04:17:28.410,1920,1080
577,1295114494461,2026-04-22T04:17:28.510,1920,1080
578,1295115494466,2026-04-22T04:17:28.610,1920,1080
579,1295116494477,2026-04-22T04:17:28.710,1920,1080
580,1295117494480,2026-04-22T04:17:28.810,1920,1080
581,1295118494492,2026-04-22T04:17:28.910,1920,1080
582,1295119494475,2026-04-22T04:17:29.010,1920,1080
583,1295120494478,2026-04-22T04:17:29.110,1920,1080
584,1295121494484,2026-04-22T04:17:29.210,1920,1080
585,1295122494483,2026-04-22T04:17:29.310,1920,1080
586,1295123494486,2026-04-22T04:17:29.410,1920,1080
587,1295124494482,2026-04-22T04:17:29.510,1920,1080
588,1295125494492,2026-04-22T04:17:29.610,1920,1080
589,1295126494490,2026-04-22T04:17:29.710,1920,1080
590,1295127494487,2026-04-22T04:17:29.810,1920,1080
591,1295128494482,2026-04-22T04:17:29.910,1920,1080
592,1295129494471,2026-04-22T04:17:30.010,1920,1080
593,1295130494475,2026-04-22T04:17:30.110,1920,1080
594,1295131494458,2026-04-22T04:17:30.210,1920,1080
595,1295132494448,2026-04-22T04:17:30.310,1920,1080
596,1295133494445,2026-04-22T04:17:30.410,1920,1080
597,1295134494428,2026-04-22T04:17:30.510,1920,1080
598,1295135494411,2026-04-22T04:17:30.610,1920,1080
599,1295136494400,2026-04-22T04:17:30.710,1920,1080
600,1295137494401,2026-04-22T04:17:30.810,1920,1080
601,1295138494406,2026-04-22T04:17:30.910,1920,1080
602,1295139494387,2026-04-22T04:17:31.010,1920,1080
603,1295140494369,2026-04-22T04:17:31.110,1920,1080
604,1295141494353,2026-04-22T04:17:31.210,1920,1080
605,1295142494344,2026-04-22T04:17:31.310,1920,1080
606,1295143494322,2026-04-22T04:17:31.410,1920,1080
607,1295144494302,2026-04-22T04:17:31.510,1920,1080
608,1295145494279,2026-04-22T04:17:31.610,1920,1080
609,1295146494249,2026-04-22T04:17:31.710,1920,1080
610,1295147494226,2026-04-22T04:17:31.810,1920,1080
611,1295148494213,2026-04-22T04:17:31.910,1920,1080
612,1295149494189,2026-04-22T04:17:32.010,1920,1080
613,1295150494168,2026-04-22T04:17:32.110,1920,1080
614,1295151494137,2026-04-22T04:17:32.210,1920,1080
615,1295152494115,2026-04-22T04:17:32.310,1920,1080
616,1295153494102,2026-04-22T04:17:32.410,1920,1080
617,1295154494096,2026-04-22T04:17:32.510,1920,1080
618,1295155494097,2026-04-22T04:17:32.610,1920,1080
619,1295156494083,2026-04-22T04:17:32.710,1920,1080
620,1295157494071,2026-04-22T04:17:32.810,1920,1080
621,1295158494069,2026-04-22T04:17:32.910,1920,1080
622,1295159494058,2026-04-22T04:17:33.010,1920,1080
623,1295160494052,2026-04-22T04:17:33.110,1920,1080
624,1295161494039,2026-04-22T04:17:33.210,1920,1080
625,1295162494023,2026-04-22T04:17:33.310,1920,1080
626,1295163494014,2026-04-22T04:17:33.410,1920,1080
627,1295164493994,2026-04-22T04:17:33.510,1920,1080
628,1295165493984,2026-04-22T04:17:33.610,1920,1080
629,1295166493975,2026-04-22T04:17:33.710,1920,1080
630,1295167493978,2026-04-22T04:17:33.810,1920,1080
631,1295168493964,2026-04-22T04:17:33.910,1920,1080
632,1295169493954,2026-04-22T04:17:34.010,1920,1080
633,1295170493934,2026-04-22T04:17:34.110,1920,1080
634,1295171493921,2026-04-22T04:17:34.210,1920,1080
635,1295172493911,2026-04-22T04:17:34.310,1920,1080
636,1295173493911,2026-04-22T04:17:34.410,1920,1080
637,1295174493893,2026-04-22T04:17:34.510,1920,1080
638,1295175493876,2026-04-22T04:17:34.610,1920,1080
639,1295176493858,2026-04-22T04:17:34.710,1920,1080
640,1295177493835,2026-04-22T04:17:34.810,1920,1080
641,1295178493814,2026-04-22T04:17:34.910,1920,1080
642,1295179493801,2026-04-22T04:17:35.010,1920,1080
643,1295180493785,2026-04-22T04:17:35.110,1920,1080
644,1295181493770,2026-04-22T04:17:35.210,1920,1080
645,1295182493758,2026-04-22T04:17:35.309,1920,1080
646,1295183493731,2026-04-22T04:17:35.409,1920,1080
647,1295184493728,2026-04-22T04:17:35.509,1920,1080
648,1295185493717,2026-04-22T04:17:35.609,1920,1080
649,1295186493694,2026-04-22T04:17:35.709,1920,1080
650,1295187493681,2026-04-22T04:17:35.809,1920,1080
651,1295188493664,2026-04-22T04:17:35.909,1920,1080
652,1295189493654,2026-04-22T04:17:36.009,1920,1080
653,1295190493642,2026-04-22T04:17:36.109,1920,1080
654,1295191493634,2026-04-22T04:17:36.209,1920,1080
655,1295192493623,2026-04-22T04:17:36.309,1920,1080
656,1295193660267,2026-04-22T04:17:36.426,1920,1080
657,1295194493595,2026-04-22T04:17:36.509,1920,1080
658,1295195493584,2026-04-22T04:17:36.609,1920,1080
659,1295196493568,2026-04-22T04:17:36.709,1920,1080
660,1295197493552,2026-04-22T04:17:36.809,1920,1080
661,1295198493552,2026-04-22T04:17:36.909,1920,1080
662,1295199493550,2026-04-22T04:17:37.009,1920,1080
663,1295200493539,2026-04-22T04:17:37.109,1920,1080
664,1295201493523,2026-04-22T04:17:37.209,1920,1080
665,1295202493519,2026-04-22T04:17:37.309,1920,1080
666,1295203493510,2026-04-22T04:17:37.409,1920,1080
667,1295204493491,2026-04-22T04:17:37.509,1920,1080
668,1295205493486,2026-04-22T04:17:37.609,1920,1080
669,1295206493472,2026-04-22T04:17:37.709,1920,1080
670,1295207493462,2026-04-22T04:17:37.809,1920,1080
671,1295208493453,2026-04-22T04:17:37.909,1920,1080
672,1295209493434,2026-04-22T04:17:38.009,1920,1080
673,1295210493429,2026-04-22T04:17:38.109,1920,1080
674,1295211493405,2026-04-22T04:17:38.209,1920,1080
675,1295212493408,2026-04-22T04:17:38.309,1920,1080
676,1295213493391,2026-04-22T04:17:38.409,1920,1080
677,1295214493384,2026-04-22T04:17:38.509,1920,1080
678,1295215493374,2026-04-22T04:17:38.609,1920,1080
679,1295216493350,2026-04-22T04:17:38.709,1920,1080
680,1295217493335,2026-04-22T04:17:38.809,1920,1080
681,1295218493316,2026-04-22T04:17:38.909,1920,1080
682,1295219493297,2026-04-22T04:17:39.009,1920,1080
683,1295220493273,2026-04-22T04:17:39.109,1920,1080
684,1295221493242,2026-04-22T04:17:39.209,1920,1080
685,1295222493228,2026-04-22T04:17:39.309,1920,1080
686,1295223493211,2026-04-22T04:17:39.409,1920,1080
687,1295224493194,2026-04-22T04:17:39.509,1920,1080
688,1295225493182,2026-04-22T04:17:39.609,1920,1080
689,1295226493162,2026-04-22T04:17:39.709,1920,1080
690,1295227493151,2026-04-22T04:17:39.809,1920,1080
691,1295228493136,2026-04-22T04:17:39.909,1920,1080
692,1295229493118,2026-04-22T04:17:40.009,1920,1080
693,1295230493092,2026-04-22T04:17:40.109,1920,1080
694,1295231493082,2026-04-22T04:17:40.209,1920,1080
695,1295232493066,2026-04-22T04:17:40.309,1920,1080
696,1295233493053,2026-04-22T04:17:40.409,1920,1080
697,1295234493042,2026-04-22T04:17:40.509,1920,1080
698,1295235493023,2026-04-22T04:17:40.609,1920,1080
699,1295236493012,2026-04-22T04:17:40.709,1920,1080
700,1295237492997,2026-04-22T04:17:40.809,1920,1080
701,1295238492976,2026-04-22T04:17:40.909,1920,1080
702,1295239492949,2026-04-22T04:17:41.009,1920,1080
703,1295240492934,2026-04-22T04:17:41.109,1920,1080
704,1295241492918,2026-04-22T04:17:41.209,1920,1080
705,1295242492907,2026-04-22T04:17:41.309,1920,1080
706,1295243492894,2026-04-22T04:17:41.409,1920,1080
707,1295244492871,2026-04-22T04:17:41.509,1920,1080
708,1295245492863,2026-04-22T04:17:41.609,1920,1080
709,1295246492854,2026-04-22T04:17:41.709,1920,1080
710,1295247492847,2026-04-22T04:17:41.809,1920,1080
711,1295248492836,2026-04-22T04:17:41.909,1920,1080
712,1295249492817,2026-04-22T04:17:42.009,1920,1080
713,1295250492809,2026-04-22T04:17:42.109,1920,1080
714,1295251492793,2026-04-22T04:17:42.209,1920,1080
715,1295252492778,2026-04-22T04:17:42.309,1920,1080
716,1295253492768,2026-04-22T04:17:42.409,1920,1080
717,1295254492758,2026-04-22T04:17:42.509,1920,1080
718,1295255492752,2026-04-22T04:17:42.609,1920,1080
719,1295256492745,2026-04-22T04:17:42.709,1920,1080
720,1295257492733,2026-04-22T04:17:42.809,1920,1080
721,1295258492711,2026-04-22T04:17:42.909,1920,1080
722,1295259492698,2026-04-22T04:17:43.009,1920,1080
723,1295260492692,2026-04-22T04:17:43.109,1920,1080
724,1295261492675,2026-04-22T04:17:43.209,1920,1080
725,1295262492671,2026-04-22T04:17:43.309,1920,1080
726,1295263492666,2026-04-22T04:17:43.409,1920,1080
727,1295264492653,2026-04-22T04:17:43.509,1920,1080
728,1295265492643,2026-04-22T04:17:43.609,1920,1080
729,1295266492620,2026-04-22T04:17:43.709,1920,1080
730,1295267492608,2026-04-22T04:17:43.809,1920,1080
731,1295268492587,2026-04-22T04:17:43.909,1920,1080
732,1295269492572,2026-04-22T04:17:44.009,1920,1080
733,1295270492566,2026-04-22T04:17:44.109,1920,1080
734,1295271492566,2026-04-22T04:17:44.209,1920,1080
735,1295272492547,2026-04-22T04:17:44.309,1920,1080
736,1295273492530,2026-04-22T04:17:44.409,1920,1080
737,1295274492508,2026-04-22T04:17:44.509,1920,1080
738,1295275492512,2026-04-22T04:17:44.609,1920,1080
739,1295276492503,2026-04-22T04:17:44.709,1920,1080
740,1295277492489,2026-04-22T04:17:44.809,1920,1080
741,1295278492489,2026-04-22T04:17:44.909,1920,1080
742,1295279492478,2026-04-22T04:17:45.009,1920,1080
743,1295280492465,2026-04-22T04:17:45.109,1920,1080
744,1295281492443,2026-04-22T04:17:45.209,1920,1080
745,1295282492427,2026-04-22T04:17:45.309,1920,1080
746,1295283492429,2026-04-22T04:17:45.409,1920,1080
747,1295284492404,2026-04-22T04:17:45.509,1920,1080
748,1295285492390,2026-04-22T04:17:45.609,1920,1080
749,1295286492381,2026-04-22T04:17:45.709,1920,1080
750,1295287492385,2026-04-22T04:17:45.809,1920,1080
751,1295288492393,2026-04-22T04:17:45.909,1920,1080
752,1295289492384,2026-04-22T04:17:46.009,1920,1080
753,1295290492364,2026-04-22T04:17:46.109,1920,1080
754,1295291492348,2026-04-22T04:17:46.209,1920,1080
755,1295292492334,2026-04-22T04:17:46.309,1920,1080
756,1295293492319,2026-04-22T04:17:46.409,1920,1080
757,1295294492300,2026-04-22T04:17:46.509,1920,1080
758,1295295492285,2026-04-22T04:17:46.609,1920,1080
759,1295296492278,2026-04-22T04:17:46.709,1920,1080
760,1295297492264,2026-04-22T04:17:46.809,1920,1080
761,1295298492247,2026-04-22T04:17:46.909,1920,1080
762,1295299492221,2026-04-22T04:17:47.009,1920,1080
763,1295300492197,2026-04-22T04:17:47.109,1920,1080
764,1295301492169,2026-04-22T04:17:47.209,1920,1080
765,1295302492136,2026-04-22T04:17:47.309,1920,1080
766,1295303492106,2026-04-22T04:17:47.409,1920,1080
767,1295304492074,2026-04-22T04:17:47.509,1920,1080
768,1295305492045,2026-04-22T04:17:47.609,1920,1080
769,1295306492016,2026-04-22T04:17:47.709,1920,1080
770,1295307491991,2026-04-22T04:17:47.809,1920,1080
771,1295308491957,2026-04-22T04:17:47.909,1920,1080
772,1295309491925,2026-04-22T04:17:48.009,1920,1080
773,1295310491897,2026-04-22T04:17:48.109,1920,1080
774,1295311491862,2026-04-22T04:17:48.209,1920,1080
775,1295312491866,2026-04-22T04:17:48.309,1920,1080
776,1295313491883,2026-04-22T04:17:48.409,1920,1080
777,1295314658552,2026-04-22T04:17:48.526,1920,1080
778,1295315491894,2026-04-22T04:17:48.609,1920,1080
779,1295316491898,2026-04-22T04:17:48.709,1920,1080
780,1295317491886,2026-04-22T04:17:48.809,1920,1080
781,1295318491885,2026-04-22T04:17:48.909,1920,1080
782,1295319491894,2026-04-22T04:17:49.009,1920,1080
783,1295320491891,2026-04-22T04:17:49.109,1920,1080
784,1295321491904,2026-04-22T04:17:49.209,1920,1080
785,1295322491894,2026-04-22T04:17:49.309,1920,1080
786,1295323491895,2026-04-22T04:17:49.409,1920,1080
787,1295324491887,2026-04-22T04:17:49.509,1920,1080
788,1295325491879,2026-04-22T04:17:49.609,1920,1080
789,1295326491872,2026-04-22T04:17:49.709,1920,1080
790,1295327491864,2026-04-22T04:17:49.809,1920,1080
791,1295328491858,2026-04-22T04:17:49.909,1920,1080
792,1295329491855,2026-04-22T04:17:50.009,1920,1080
793,1295330491860,2026-04-22T04:17:50.109,1920,1080
794,1295331491872,2026-04-22T04:17:50.209,1920,1080
795,1295332491858,2026-04-22T04:17:50.309,1920,1080
796,1295333491849,2026-04-22T04:17:50.409,1920,1080
797,1295334491850,2026-04-22T04:17:50.509,1920,1080
798,1295335491845,2026-04-22T04:17:50.609,1920,1080
799,1295336491849,2026-04-22T04:17:50.709,1920,1080
800,1295337491831,2026-04-22T04:17:50.809,1920,1080
801,1295338491817,2026-04-22T04:17:50.909,1920,1080
802,1295339491810,2026-04-22T04:17:51.009,1920,1080
803,1295340491801,2026-04-22T04:17:51.109,1920,1080
804,1295341491784,2026-04-22T04:17:51.209,1920,1080
805,1295342491757,2026-04-22T04:17:51.309,1920,1080
806,1295343491745,2026-04-22T04:17:51.409,1920,1080
807,1295344491723,2026-04-22T04:17:51.509,1920,1080
808,1295345491699,2026-04-22T04:17:51.609,1920,1080
809,1295346491679,2026-04-22T04:17:51.709,1920,1080
810,1295347491671,2026-04-22T04:17:51.809,1920,1080
811,1295348491650,2026-04-22T04:17:51.909,1920,1080
812,1295349491626,2026-04-22T04:17:52.009,1920,1080
813,1295350491610,2026-04-22T04:17:52.109,1920,1080
814,1295351491579,2026-04-22T04:17:52.209,1920,1080
815,1295352491554,2026-04-22T04:17:52.309,1920,1080
816,1295353491535,2026-04-22T04:17:52.409,1920,1080
817,1295354491505,2026-04-22T04:17:52.509,1920,1080
818,1295355491504,2026-04-22T04:17:52.609,1920,1080
819,1295356491493,2026-04-22T04:17:52.709,1920,1080
820,1295357491489,2026-04-22T04:17:52.809,1920,1080
821,1295358491464,2026-04-22T04:17:52.909,1920,1080
822,1295359491460,2026-04-22T04:17:53.009,1920,1080
823,1295360491459,2026-04-22T04:17:53.109,1920,1080
824,1295361491442,2026-04-22T04:17:53.209,1920,1080
825,1295362491427,2026-04-22T04:17:53.309,1920,1080
826,1295363491426,2026-04-22T04:17:53.409,1920,1080
827,1295364491420,2026-04-22T04:17:53.509,1920,1080
828,1295365491410,2026-04-22T04:17:53.609,1920,1080
829,1295366491413,2026-04-22T04:17:53.709,1920,1080
830,1295367491407,2026-04-22T04:17:53.809,1920,1080
831,1295368491390,2026-04-22T04:17:53.909,1920,1080
832,1295369491373,2026-04-22T04:17:54.009,1920,1080
833,1295370491359,2026-04-22T04:17:54.109,1920,1080
834,1295371491346,2026-04-22T04:17:54.209,1920,1080
835,1295372491334,2026-04-22T04:17:54.309,1920,1080
836,1295373491323,2026-04-22T04:17:54.409,1920,1080
837,1295374491312,2026-04-22T04:17:54.509,1920,1080
838,1295375491296,2026-04-22T04:17:54.609,1920,1080
839,1295376491292,2026-04-22T04:17:54.709,1920,1080
840,1295377491272,2026-04-22T04:17:54.809,1920,1080
841,1295378491255,2026-04-22T04:17:54.909,1920,1080
842,1295379491241,2026-04-22T04:17:55.009,1920,1080
843,1295380491218,2026-04-22T04:17:55.109,1920,1080
844,1295381491214,2026-04-22T04:17:55.209,1920,1080
845,1295382491204,2026-04-22T04:17:55.309,1920,1080
846,1295383491184,2026-04-22T04:17:55.409,1920,1080
847,1295384491165,2026-04-22T04:17:55.509,1920,1080
848,1295385491138,2026-04-22T04:17:55.609,1920,1080
849,1295386491126,2026-04-22T04:17:55.709,1920,1080
850,1295387491108,2026-04-22T04:17:55.809,1920,1080
851,1295388491096,2026-04-22T04:17:55.909,1920,1080
