frame_index,system_relative_time,utc_timestamp,content_width,content_height
852,1295389491083,2026-04-22T04:17:56.009,1920,1080
853,1295390491076,2026-04-22T04:17:56.109,1920,1080
854,1295391491064,2026-04-22T04:17:56.209,1920,1080
855,1295392491057,2026-04-22T04:17:56.309,1920,1080
856,1295393491039,2026-04-22T04:17:56.409,1920,1080
857,1295394491019,2026-04-22T04:17:56.509,1920,1080
858,1295395491007,2026-04-22T04:17:56.609,1920,1080
859,1295396490993,2026-04-22T04:17:56.709,1920,1080
860,1295397490979,2026-04-22T04:17:56.809,1920,1080
861,1295398490967,2026-04-22T04:17:56.909,1920,1080
862,1295399490964,2026-04-22T04:17:57.009,1920,1080
863,1295400490956,2026-04-22T04:17:57.109,1920,1080
864,1295401490946,2026-04-22T04:17:57.209,1920,1080
865,1295402490941,2026-04-22T04:17:57.309,1920,1080
866,1295403490931,2026-04-22T04:17:57.409,1920,1080
867,1295404490913,2026-04-22T04:17:57.509,1920,1080
868,1295405490905,2026-04-22T04:17:57.609,1920,1080
869,1295406490886,2026-04-22T04:17:57.709,1920,1080
870,1295407490885,2026-04-22T04:17:57.809,1920,1080
871,1295408490879,2026-04-22T04:17:57.909,1920,1080
872,1295409490881,2026-04-22T04:17:58.009,1920,1080
873,1295410490877,2026-04-22T04:17:58.109,1920,1080
874,1295411490874,2026-04-22T04:17:58.209,1920,1080
875,1295412490871,2026-04-22T04:17:58.309,1920,1080
876,1295413490844,2026-04-22T04:17:58.409,1920,1080
877,1295414490827,2026-04-22T04:17:58.509,1920,1080
878,1295415490818,2026-04-22T04:17:58.609,1920,1080
879,1295416490798,2026-04-22T04:17:58.709,1920,1080
880,1295417490793,2026-04-22T04:17:58.809,1920,1080
881,1295418490780,2026-04-22T04:17:58.909,1920,1080
882,1295419490772,2026-04-22T04:17:59.009,1920,1080
883,1295420490748,2026-04-22T04:17:59.109,1920,1080
884,1295421490739,2026-04-22T04:17:59.209,1920,1080
885,1295422490721,2026-04-22T04:17:59.309,1920,1080
886,1295423490703,2026-04-22T04:17:59.409,1920,1080
887,1295424490693,2026-04-22T04:17:59.509,1920,1080
888,1295425657333,2026-04-22T04:17:59.626,1920,1080
889,1295426490662,2026-04-22T04:17:59.709,1920,1080
890,1295427490648,2026-04-22T04:17:59.809,1920,1080
891,1295428490643,2026-04-22T04:17:59.909,1920,1080
892,1295429490630,2026-04-22T04:18:00.009,1920,1080
893,1295430490606,2026-04-22T04:18:00.109,1920,1080
894,1295431490599,2026-04-22T04:18:00.209,1920,1080
895,1295432490585,2026-04-22T04:18:00.309,1920,1080
896,1295433490565,2026-04-22T04:18:00.409,1920,1080
897,1295434490553,2026-04-22T04:18:00.509,1920,1080
898,1295435490550,2026-04-22T04:18:00.609,1920,1080
899,1295436657204,2026-04-22T04:18:00.726,1920,1080
900,1295437490525,2026-04-22T04:18:00.809,1920,1080
901,1295438490503,2026-04-22T04:18:00.909,1920,1080
902,1295439490481,2026-04-22T04:18:01.009,1920,1080
903,1295440490462,2026-04-22T04:18:01.109,1920,1080
904,1295441490434,2026-04-22T04:18:01.209,1920,1080
905,1295442490415,2026-04-22T04:18:01.309,1920,1080
906,1295443490398,2026-04-22T04:18:01.409,1920,1080
907,1295444490379,2026-04-22T04:18:01.509,1920,1080
908,1295445490355,2026-04-22T04:18:01.609,1920,1080
909,1295446490350,2026-04-22T04:18:01.709,1920,1080
910,1295447657005,2026-04-22T04:18:01.826,1920,1080
911,1295448490328,2026-04-22T04:18:01.909,1920,1080
912,1295449490312,2026-04-22T04:18:02.009,1920,1080
913,1295450490306,2026-04-22T04:18:02.109,1920,1080
914,1295451490298,2026-04-22T04:18:02.209,1920,1080
915,1295452490278,2026-04-22T04:18:02.309,1920,1080
916,1295453490281,2026-04-22T04:18:02.409,1920,1080
917,1295454490264,2026-04-22T04:18:02.509,1920,1080
918,1295455490248,2026-04-22T04:18:02.609,1920,1080
919,1295456490229,2026-04-22T04:18:02.709,1920,1080
920,1295457490210,2026-04-22T04:18:02.809,1920,1080
921,1295458490190,2026-04-22T04:18:02.909,1920,1080
922,1295459490186,2026-04-22T04:18:03.009,1920,1080
923,1295460490171,2026-04-22T04:18:03.109,1920,1080
924,1295461490158,2026-04-22T04:18:03.209,1920,1080
925,1295462490139,2026-04-22T04:18:03.309,1920,1080
926,1295463490121,2026-04-22T04:18:03.409,1920,1080
927,1295464490109,2026-04-22T04:18:03.509,1920,1080
928,1295465490087,2026-04-22T04:18:03.609,1920,1080
929,1295466490062,2026-04-22T04:18:03.709,1920,1080
930,1295467490051,2026-04-22T04:18:03.809,1920,1080
931,1295468490029,2026-04-22T04:18:03.909,1920,1080
932,1295469490033,2026-04-22T04:18:04.009,1920,1080
933,1295470490029,2026-04-22T04:18:04.109,1920,1080
934,1295471490016,2026-04-22T04:18:04.209,1920,1080
935,1295472490001,2026-04-22T04:18:04.309,1920,1080
936,1295473489982,2026-04-22T04:18:04.409,1920,1080
937,1295474489980,2026-04-22T04:18:04.509,1920,1080
938,1295475489975,2026-04-22T04:18:04.609,1920,1080
939,1295476489953,2026-04-22T04:18:04.709,1920,1080
940,1295477489939,2026-04-22T04:18:04.809,1920,1080
941,1295478489926,2026-04-22T04:18:04.909,1920,1080
942,1295479489921,2026-04-22T04:18:05.009,1920,1080
943,1295480489912,2026-04-22T04:18:05.109,1920,1080
944,1295481489898,2026-04-22T04:18:05.209,1920,1080
945,1295482489890,2026-04-22T04:18:05.309,1920,1080
946,1295483489870,2026-04-22T04:18:05.409,1920,1080
947,1295484489840,2026-04-22T04:18:05.509,1920,1080
948,1295485489817,2026-04-22T04:18:05.609,1920,1080
949,1295486489802,2026-04-22T04:18:05.709,1920,1080
950,1295487489784,2026-04-22T04:18:05.809,1920,1080
951,1295488489761,2026-04-22T04:18:05.909,1920,1080
952,1295489489758,2026-04-22T04:18:06.009,1920,1080
953,1295490489739,2026-04-22T04:18:06.109,1920,1080
954,1295491489735,2026-04-22T04:18:06.209,1920,1080
955,1295492489706,2026-04-22T04:18:06.309,1920,1080
956,1295493489691,2026-04-22T04:18:06.409,1920,1080
957,1295494489692,2026-04-22T04:18:06.509,1920,1080
958,1295495489682,2026-04-22T04:18:06.609,1920,1080
959,1295496489671,2026-04-22T04:18:06.709,1920,1080
960,1295497489661,2026-04-22T04:18:06.809,1920,1080
961,1295498489641,2026-04-22T04:18:06.909,1920,1080
962,1295499489636,2026-04-22T04:18:07.009,1920,1080
963,1295500489614,2026-04-22T04:18:07.109,1920,1080
964,1295501489596,2026-04-22T04:18:07.209,1920,1080
965,1295502489579,2026-04-22T04:18:07.309,1920,1080
966,1295503489560,2026-04-22T04:18:07.409,1920,1080
967,1295504489545,2026-04-22T04:18:07.509,1920,1080
968,1295505489520,2026-04-22T04:18:07.609,1920,1080
969,1295506489492,2026-04-22T04:18:07.709,1920,1080
970,1295507489468,2026-04-22T04:18:07.809,1920,1080
971,1295508489441,2026-04-22T04:18:07.909,1920,1080
972,1295509489417,2026-04-22T04:18:08.009,1920,1080
973,1295510489393,2026-04-22T04:18:08.109,1920,1080
974,1295511489369,2026-04-22T04:18:08.209,1920,1080
975,1295512489353,2026-04-22T04:18:08.309,1920,1080
976,1295513489338,2026-04-22T04:18:08.409,1920,1080
977,1295514655981,2026-04-22T04:18:08.526,1920,1080
978,1295515489315,2026-04-22T04:18:08.609,1920,1080
979,1295516489311,2026-04-22T04:18:08.709,1920,1080
980,1295517489316,2026-04-22T04:18:08.809,1920,1080
981,1295518489320,2026-04-22T04:18:08.909,1920,1080
982,1295519655996,2026-04-22T04:18:09.026,1920,1080
983,1295520489344,2026-04-22T04:18:09.109,1920,1080
984,1295521489330,2026-04-22T04:18:09.209,1920,1080
985,1295522489327,2026-04-22T04:18:09.309,1920,1080
986,1295523489321,2026-04-22T04:18:09.409,1920,1080
987,1295524489325,2026-04-22T04:18:09.509,1920,1080
988,1295525489333,2026-04-22T04:18:09.609,1920,1080
989,1295526489330,2026-04-22T04:18:09.709,1920,1080
990,1295527489324,2026-04-22T04:18:09.809,1920,1080
991,1295528489318,2026-04-22T04:18:09.909,1920,1080
992,1295529489318,2026-04-22T04:18:10.009,1920,1080
993,1295530489335,2026-04-22T04:18:10.109,1920,1080
994,1295531489334,2026-04-22T04:18:10.209,1920,1080
995,1295532489332,2026-04-22T04:18:10.309,1920,1080
996,1295533489329,2026-04-22T04:18:10.409,1920,1080
997,1295534489328,2026-04-22T04:18:10.509,1920,1080
998,1295535489326,2026-04-22T04:18:10.609,1920,1080
999,1295536489305,2026-04-22T04:18:10.709,1920,1080
1000,1295537489311,2026-04-22T04:18:10.809,1920,1080
1001,1295538489294,2026-04-22T04:18:10.909,1920,1080
1002,1295539489286,2026-04-22T04:18:11.009,1920,1080
1003,1295540655950,2026-04-22T04:18:11.126,1920,1080
1004,1295541489276,2026-04-22T04:18:11.209,1920,1080
1005,1295542489274,2026-04-22T04:18:11.309,1920,1080
1006,1295543489268,2026-04-22T04:18:11.409,1920,1080
1007,1295544489260,2026-04-22T04:18:11.509,1920,1080
1008,1295545489254,2026-04-22T04:18:11.609,1920,1080
1009,1295546489246,2026-04-22T04:18:11.709,1920,1080
1010,1295547489233,2026-04-22T04:18:11.809,1920,1080
1011,1295548655886,2026-04-22T04:18:11.926,1920,1080
1012,1295549489215,2026-04-22T04:18:12.009,1920,1080
1013,1295550489202,2026-04-22T04:18:12.109,1920,1080
1014,1295551489193,2026-04-22T04:18:12.209,1920,1080
1015,1295552489175,2026-04-22T04:18:12.309,1920,1080
1016,1295553489153,2026-04-22T04:18:12.409,1920,1080
1017,1295554489125,2026-04-22T04:18:12.509,1920,1080
1018,1295555489107,2026-04-22T04:18:12.609,1920,1080
1019,1295556489075,2026-04-22T04:18:12.709,1920,1080
1020,1295557489058,2026-04-22T04:18:12.809,1920,1080
1021,1295558489041,2026-04-22T04:18:12.909,1920,1080
1022,1295559489027,2026-04-22T04:18:13.009,1920,1080
1023,1295560489002,2026-04-22T04:18:13.109,1920,1080
1024,1295561488983,2026-04-22T04:18:13.209,1920,1080
1025,1295562488969,2026-04-22T04:18:13.309,1920,1080
1026,1295563488967,2026-04-22T04:18:13.409,1920,1080
1027,1295564488958,2026-04-22T04:18:13.509,1920,1080
1028,1295565488956,2026-04-22T04:18:13.609,1920,1080
1029,1295566488932,2026-04-22T04:18:13.709,1920,1080
1030,1295567488927,2026-04-22T04:18:13.809,1920,1080
1031,1295568488905,2026-04-22T04:18:13.909,1920,1080
1032,1295569488897,2026-04-22T04:18:14.009,1920,1080
1033,1295570488874,2026-04-22T04:18:14.109,1920,1080
1034,1295571488847,2026-04-22T04:18:14.209,1920,1080
1035,1295572488825,2026-04-22T04:18:14.309,1920,1080
1036,1295573488811,2026-04-22T04:18:14.409,1920,1080
1037,1295574488786,2026-04-22T04:18:14.509,1920,1080
1038,1295575488786,2026-04-22T04:18:14.609,1920,1080
1039,1295576488770,2026-04-22T04:18:14.709,1920,1080
1040,1295577488763,2026-04-22T04:18:14.809,1920,1080
1041,1295578488751,2026-04-22T04:18:14.909,1920,1080
1042,1295579488740,2026-04-22T04:18:15.009,1920,1080
1043,1295580488736,2026-04-22T04:18:15.109,1920,1080
1044,1295581488699,2026-04-22T04:18:15.209,1920,1080
1045,1295582488679,2026-04-22T04:18:15.309,1920,1080
1046,1295583488666,2026-04-22T04:18:15.409,1920,1080
1047,1295584488638,2026-04-22T04:18:15.509,1920,1080
1048,1295585488620,2026-04-22T04:18:15.609,1920,1080
1049,1295586488604,2026-04-22T04:18:15.709,1920,1080
1050,1295587488583,2026-04-22T04:18:15.809,1920,1080
1051,1295588488564,2026-04-22T04:18:15.909,1920,1080
1052,1295589488540,2026-04-22T04:18:16.009,1920,1080
1053,1295590488516,2026-04-22T04:18:16.109,1920,1080
1054,1295591488499,2026-04-22T04:18:16.209,1920,1080
1055,1295592488492,2026-04-22T04:18:16.309,1920,1080
1056,1295593488474,2026-04-22T04:18:16.409,1920,1080
1057,1295594488462,2026-04-22T04:18:16.509,1920,1080
1058,1295595488448,2026-04-22T04:18:16.609,1920,1080
1059,1295596488432,2026-04-22T04:18:16.709,1920,1080
1060,1295597488414,2026-04-22T04:18:16.809,1920,1080
1061,1295598488410,2026-04-22T04:18:16.909,1920,1080
1062,1295599488390,2026-04-22T04:18:17.009,1920,1080
1063,1295600488372,2026-04-22T04:18:17.109,1920,1080
1064,1295601488352,2026-04-22T04:18:17.209,1920,1080
1065,1295602488348,2026-04-22T04:18:17.309,1920,1080
1066,1295603488331,2026-04-22T04:18:17.409,1920,1080
1067,1295604488315,2026-04-22T04:18:17.509,1920,1080
1068,1295605488303,2026-04-22T04:18:17.609,1920,1080
1069,1295606488288,2026-04-22T04:18:17.709,1920,1080
1070,1295607488273,2026-04-22T04:18:17.809,1920,1080
1071,1295608488273,2026-04-22T04:18:17.909,1920,1080
1072,1295609488268,2026-04-22T04:18:18.009,1920,1080
1073,1295610488270,2026-04-22T04:18:18.109,1920,1080
1074,1295611488256,2026-04-22T04:18:18.209,1920,1080
1075,1295612488252,2026-04-22T04:18:18.309,1920,1080
1076,1295613488237,2026-04-22T04:18:18.409,1920,1080
1077,1295614488214,2026-04-22T04:18:18.509,1920,1080
1078,1295615488200,2026-04-22T04:18:18.609,1920,1080
1079,1295616488180,2026-04-22T04:18:18.709,1920,1080
1080,1295617488166,2026-04-22T04:18:18.809,1920,1080
1081,1295618488150,2026-04-22T04:18:18.909,1920,1080
1082,1295619488143,2026-04-22T04:18:19.009,1920,1080
1083,1295620488143,2026-04-22T04:18:19.109,1920,1080
1084,1295621488136,2026-04-22T04:18:19.209,1920,1080
1085,1295622488144,2026-04-22T04:18:19.309,1920,1080
1086,1295623488143,2026-04-22T04:18:19.409,1920,1080
1087,1295624488135,2026-04-22T04:18:19.509,1920,1080
1088,1295625488132,2026-04-22T04:18:19.609,1920,1080
1089,1295626488125,2026-04-22T04:18:19.709,1920,1080
1090,1295627488121,2026-04-22T04:18:19.809,1920,1080
1091,1295628488105,2026-04-22T04:18:19.909,1920,1080
1092,1295629488085,2026-04-22T04:18:20.009,1920,1080
1093,1295630488081,2026-04-22T04:18:20.109,1920,1080
1094,1295631488067,2026-04-22T04:18:20.209,1920,1080
1095,1295632488051,2026-04-22T04:18:20.309,1920,1080
1096,1295633488038,2026-04-22T04:18:20.409,1920,1080
1097,1295634488018,2026-04-22T04:18:20.509,1920,1080
1098,1295635488003,2026-04-22T04:18:20.609,1920,1080
1099,1295636487985,2026-04-22T04:18:20.709,1920,1080
1100,1295637487965,2026-04-22T04:18:20.809,1920,1080
1101,1295638487948,2026-04-22T04:18:20.909,1920,1080
1102,1295639487926,2026-04-22T04:18:21.009,1920,1080
1103,1295640487915,2026-04-22T04:18:21.109,1920,1080
1104,1295641487894,2026-04-22T04:18:21.209,1920,1080
1105,1295642487895,2026-04-22T04:18:21.309,1920,1080
1106,1295643487884,2026-04-22T04:18:21.409,1920,1080
1107,1295644487863,2026-04-22T04:18:21.509,1920,1080
1108,1295645487854,2026-04-22T04:18:21.609,1920,1080
1109,1295646487840,2026-04-22T04:18:21.709,1920,1080
1110,1295647487826,2026-04-22T04:18:21.809,1920,1080
1111,1295648487809,2026-04-22T04:18:21.909,1920,1080
1112,1295649487783,2026-04-22T04:18:22.009,1920,1080
1113,1295650487761,2026-04-22T04:18:22.109,1920,1080
1114,1295651487743,2026-04-22T04:18:22.209,1920,1080
1115,1295652487737,2026-04-22T04:18:22.309,1920,1080
1116,1295653487724,2026-04-22T04:18:22.409,1920,1080
1117,1295654487706,2026-04-22T04:18:22.509,1920,1080
1118,1295655487701,2026-04-22T04:18:22.609,1920,1080
1119,1295656487681,2026-04-22T04:18:22.709,1920,1080
1120,1295657487672,2026-04-22T04:18:22.809,1920,1080
1121,1295658487660,2026-04-22T04:18:22.909,1920,1080
1122,1295659487651,2026-04-22T04:18:23.009,1920,1080
1123,1295660487642,2026-04-22T04:18:23.109,1920,1080
1124,1295661487620,2026-04-22T04:18:23.209,1920,1080
1125,1295662487615,2026-04-22T04:18:23.309,1920,1080
1126,1295663487610,2026-04-22T04:18:23.409,1920,1080
1127,1295664487599,2026-04-22T04:18:23.509,1920,1080
1128,1295665487597,2026-04-22T04:18:23.609,1920,1080
1129,1295666487583,2026-04-22T04:18:23.709,1920,1080
1130,1295667487572,2026-04-22T04:18:23.809,1920,1080
1131,1295668487565,2026-04-22T04:18:23.909,1920,1080
1132,1295669487556,2026-04-22T04:18:24.009,1920,1080
1133,1295670487551,2026-04-22T04:18:24.109,1920,1080
1134,1295671487536,2026-04-22T04:18:24.209,1920,1080
1135,1295672487531,2026-04-22T04:18:24.309,1920,1080
1136,1295673487527,2026-04-22T04:18:24.409,1920,1080
1137,1295674487525,2026-04-22T04:18:24.509,1920,1080
1138,1295675487517,2026-04-22T04:18:24.609,1920,1080
1139,1295676487497,2026-04-22T04:18:24.709,1920,1080
1140,1295677487487,2026-04-22T04:18:24.809,1920,1080
1141,1295678487478,2026-04-22T04:18:24.909,1920,1080
1142,1295679487468,2026-04-22T04:18:25.009,1920,1080
1143,1295680487463,2026-04-22T04:18:25.109,1920,1080
1144,1295681487447,2026-04-22T04:18:25.209,1920,1080
1145,1295682487441,2026-04-22T04:18:25.309,1920,1080
1146,1295683487421,2026-04-22T04:18:25.409,1920,1080
1147,1295684487420,2026-04-22T04:18:25.509,1920,1080
1148,1295685487412,2026-04-22T04:18:25.609,1920,1080
1149,1295686487407,2026-04-22T04:18:25.709,1920,1080
1150,1295687487390,2026-04-22T04:18:25.809,1920,1080
1151,1295688487369,2026-04-22T04:18:25.909,1920,1080
1152,1295689487357,2026-04-22T04:18:26.009,1920,1080
1153,1295690487343,2026-04-22T04:18:26.109,1920,1080
1154,1295691487323,2026-04-22T04:18:26.209,1920,1080
1155,1295692487309,2026-04-22T04:18:26.309,1920,1080
1156,1295693487286,2026-04-22T04:18:26.409,1920,1080
1157,1295694487271,2026-04-22T04:18:26.509,1920,1080
1158,1295695487260,2026-04-22T04:18:26.609,1920,1080
1159,1295696487244,2026-04-22T04:18:26.709,1920,1080
1160,1295697487232,2026-04-22T04:18:26.809,1920,1080
1161,1295698487229,2026-04-22T04:18:26.909,1920,1080
1162,1295699487210,2026-04-22T04:18:27.009,1920,1080
1163,1295700487196,2026-04-22T04:18:27.109,1920,1080
1164,1295701487180,2026-04-22T04:18:27.209,1920,1080
1165,1295702487170,2026-04-22T04:18:27.309,1920,1080
1166,1295703487158,2026-04-22T04:18:27.409,1920,1080
1167,1295704487135,2026-04-22T04:18:27.509,1920,1080
1168,1295705487129,2026-04-22T04:18:27.609,1920,1080
1169,1295706487100,2026-04-22T04:18:27.709,1920,1080
1170,1295707487075,2026-04-22T04:18:27.809,1920,1080
1171,1295708487046,2026-04-22T04:18:27.909,1920,1080
1172,1295709487017,2026-04-22T04:18:28.009,1920,1080
1173,1295710486989,2026-04-22T04:18:28.109,1920,1080
1174,1295711486960,2026-04-22T04:18:28.209,1920,1080
1175,1295712486932,2026-04-22T04:18:28.309,1920,1080
1176,1295713486906,2026-04-22T04:18:28.409,1920,1080
1177,1295714486881,2026-04-22T04:18:28.509,1920,1080
1178,1295715486857,2026-04-22T04:18:28.609,1920,1080
1179,1295716486835,2026-04-22T04:18:28.709,1920,1080
1180,1295717486828,2026-04-22T04:18:28.809,1920,1080
1181,1295718486842,2026-04-22T04:18:28.909,1920,1080
1182,1295719486842,2026-04-22T04:18:29.009,1920,1080
1183,1295720486837,2026-04-22T04:18:29.109,1920,1080
1184,1295721486841,2026-04-22T04:18:29.209,1920,1080
1185,1295722486831,2026-04-22T04:18:29.309,1920,1080
1186,1295723486833,2026-04-22T04:18:29.409,1920,1080
1187,1295724486836,2026-04-22T04:18:29.509,1920,1080
1188,1295725486845,2026-04-22T04:18:29.609,1920,1080
1189,1295726653509,2026-04-22T04:18:29.725,1920,1080
1190,1295727486854,2026-04-22T04:18:29.809,1920,1080
1191,1295728486849,2026-04-22T04:18:29.909,1920,1080
1192,1295729486850,2026-04-22T04:18:30.009,1920,1080
1193,1295730486848,2026-04-22T04:18:30.109,1920,1080
1194,1295731486846,2026-04-22T04:18:30.209,1920,1080
1195,1295732486834,2026-04-22T04:18:30.309,1920,1080
1196,1295733653507,2026-04-22T04:18:30.425,1920,1080
1197,1295734486840,2026-04-22T04:18:30.509,1920,1080
1198,1295735486834,2026-04-22T04:18:30.609,1920,1080
1199,1295736486826,2026-04-22T04:18:30.709,1920,1080
1200,1295737486821,2026-04-22T04:18:30.809,1920,1080
1201,1295738486815,2026-04-22T04:18:30.909,1920,1080
1202,1295739486809,2026-04-22T04:18:31.009,1920,1080
1203,1295740486803,2026-04-22T04:18:31.109,1920,1080
1204,1295741486802,2026-04-22T04:18:31.209,1920,1080
1205,1295742486791,2026-04-22T04:18:31.309,1920,1080
1206,1295743486792,2026-04-22T04:18:31.409,1920,1080
1207,1295744486780,2026-04-22T04:18:31.509,1920,1080
1208,1295745486780,2026-04-22T04:18:31.609,1920,1080
1209,1295746486770,2026-04-22T04:18:31.709,1920,1080
1210,1295747486760,2026-04-22T04:18:31.809,1920,1080
1211,1295748486753,2026-04-22T04:18:31.909,1920,1080
1212,1295749486745,2026-04-22T04:18:32.009,1920,1080
1213,1295750486727,2026-04-22T04:18:32.109,1920,1080
1214,1295751486702,2026-04-22T04:18:32.209,1920,1080
1215,1295752486690,2026-04-22T04:18:32.309,1920,1080
1216,1295753486659,2026-04-22T04:18:32.409,1920,1080
1217,1295754486629,2026-04-22T04:18:32.509,1920,1080
1218,1295755486602,2026-04-22T04:18:32.609,1920,1080
1219,1295756486573,2026-04-22T04:18:32.709,1920,1080
1220,1295757486544,2026-04-22T04:18:32.809,1920,1080
1221,1295758486511,2026-04-22T04:18:32.909,1920,1080
1222,1295759486482,2026-04-22T04:18:33.009,1920,1080
1223,1295760486463,2026-04-22T04:18:33.109,1920,1080
1224,1295761486450,2026-04-22T04:18:33.209,1920,1080
1225,1295762486429,2026-04-22T04:18:33.309,1920,1080
1226,1295763486413,2026-04-22T04:18:33.409,1920,1080
1227,1295764486391,2026-04-22T04:18:33.509,1920,1080
1228,1295765486373,2026-04-22T04:18:33.609,1920,1080
1229,1295766486350,2026-04-22T04:18:33.709,1920,1080
1230,1295767486333,2026-04-22T04:18:33.809,1920,1080
1231,1295768486316,2026-04-22T04:18:33.909,1920,1080
1232,1295769486305,2026-04-22T04:18:34.009,1920,1080
1233,1295770486303,2026-04-22T04:18:34.109,1920,1080
1234,1295771486289,2026-04-22T04:18:34.209,1920,1080
1235,1295772486283,2026-04-22T04:18:34.309,1920,1080
1236,1295773486276,2026-04-22T04:18:34.409,1920,1080
1237,1295774486275,2026-04-22T04:18:34.509,1920,1080
1238,1295775486254,2026-04-22T04:18:34.609,1920,1080
1239,1295776486250,2026-04-22T04:18:34.709,1920,1080
1240,1295777486239,2026-04-22T04:18:34.809,1920,1080
1241,1295778486221,2026-04-22T04:18:34.909,1920,1080
1242,1295779486210,2026-04-22T04:18:35.009,1920,1080
1243,1295780486197,2026-04-22T04:18:35.109,1920,1080
1244,1295781486187,2026-04-22T04:18:35.209,1920,1080
1245,1295782486180,2026-04-22T04:18:35.309,1920,1080
1246,1295783486175,2026-04-22T04:18:35.409,1920,1080
1247,1295784486177,2026-04-22T04:18:35.509,1920,1080
1248,1295785486170,2026-04-22T04:18:35.609,1920,1080
1249,1295786486162,2026-04-22T04:18:35.709,1920,1080
1250,1295787486141,2026-04-22T04:18:35.809,1920,1080
1251,1295788486134,2026-04-22T04:18:35.909,1920,1080
1252,1295789486128,2026-04-22T04:18:36.009,1920,1080
1253,1295790486112,2026-04-22T04:18:36.109,1920,1080
1254,1295791486102,2026-04-22T04:18:36.209,1920,1080
1255,1295792486100,2026-04-22T04:18:36.309,1920,1080
1256,1295793486099,2026-04-22T04:18:36.409,1920,1080
1257,1295794486088,2026-04-22T04:18:36.509,1920,1080
1258,1295795486081,2026-04-22T04:18:36.609,1920,1080
1259,1295796486062,2026-04-22T04:18:36.709,1920,1080
1260,1295797486055,2026-04-22T04:18:36.809,1920,1080
1261,1295798486037,2026-04-22T04:18:36.909,1920,1080
1262,1295799486018,2026-04-22T04:18:37.009,1920,1080
1263,1295800485989,2026-04-22T04:18:37.109,1920,1080
1264,1295801485969,2026-04-22T04:18:37.209,1920,1080
1265,1295802485945,2026-04-22T04:18:37.309,1920,1080
1266,1295803485917,2026-04-22T04:18:37.409,1920,1080
1267,1295804485895,2026-04-22T04:18:37.509,1920,1080
1268,1295805485885,2026-04-22T04:18:37.609,1920,1080
1269,1295806485865,2026-04-22T04:18:37.709,1920,1080
1270,1295807485855,2026-04-22T04:18:37.809,1920,1080
1271,1295808485835,2026-04-22T04:18:37.909,1920,1080
1272,1295809485822,2026-04-22T04:18:38.009,1920,1080
1273,1295810652466,2026-04-22T04:18:38.125,1920,1080
